flow_id,file_id,session_id,data_origin,flow_duration,forward_packet_count,backward_packet_count,total_packet_count,forward_bytes,backward_bytes,total_bytes,avg_packet_size,min_packet_size,max_packet_size,packet_size_variance,mean_iat,median_iat,iat_std,min_iat,max_iat,fwd_bwd_packet_ratio,fwd_bwd_byte_ratio,burst_count,avg_burst_bytes,avg_burst_packets,protocol,dst_port,tls_version,tls_cipher_suites_count,tls_extensions_count,tls_sni_present,traffic_class
20260823_160438_messaging_001_3d1b_flow_00001,real_20260823_160438_messaging_001_3d1b,20260823_160438_messaging_001_3d1b,real,59.96870398521423,1971,0,1971,445698,0,445698,226.12785388127853,84.0,1380.0,79991.95118255806,0.030440966489956464,0.0004845857620239258,0.11113263015826565,1.811981201171875e-05,2.05078387260437,1971.0,445698.0,7,63671.142857142855,281.57142857142856,UDP,443,UNKNOWN,0,0,0,Messaging
20260823_160546_messaging_001_240e_flow_00000,real_20260823_160546_messaging_001_240e,20260823_160546_messaging_001_240e,real,59.67881894111633,8501,0,8501,10601758,0,10601758,1247.1189271850371,88.0,1372.0,130113.17218734455,0.0070210375224842745,0.0,0.058202158366357344,0.0,1.6144969463348389,8501.0,10601758.0,9,1177973.111111111,944.5555555555555,UDP,52783,UNKNOWN,0,0,0,Messaging
20260823_160546_messaging_001_240e_flow_00001,real_20260823_160546_messaging_001_240e,20260823_160546_messaging_001_240e,real,59.638185024261475,1544,0,1544,282286,0,282286,182.8277202072539,84.0,1365.0,40376.23327304089,0.038650800404576455,0.0004341602325439453,0.13395137518326103,1.6927719116210938e-05,1.6142919063568115,1544.0,282286.0,9,31365.11111111111,171.55555555555554,UDP,443,UNKNOWN,0,0,0,Messaging
20260823_160828_messaging_001_7f33_flow_00000,real_20260823_160828_messaging_001_7f33,20260823_160828_messaging_001_7f33,real,58.79007601737976,381,0,381,69442,0,69442,182.26246719160105,84.0,1365.0,57910.844496800106,0.1547107263615257,0.030955910682678223,0.30681305308588436,1.811981201171875e-05,1.681096076965332,381.0,69442.0,15,4629.466666666666,25.4,UDP,443,UNKNOWN,0,0,0,Messaging
20260823_160828_messaging_001_7f33_flow_00001,real_20260823_160828_messaging_001_7f33,20260823_160828_messaging_001_7f33,real,58.79341101646423,408,0,408,109316,0,109316,267.9313725490196,88.0,1365.0,140347.36783929256,0.14445555532300794,0.03795504570007324,0.2936709021085819,0.0,1.6811070442199707,408.0,109316.0,14,7808.285714285715,29.142857142857142,UDP,52783,UNKNOWN,0,0,0,Messaging
20260823_161053_messaging_001_e319_flow_00000,real_20260823_161053_messaging_001_e319,20260823_161053_messaging_001_e319,real,58.93742609024048,550,0,550,160416,0,160416,291.66545454545457,88.0,1365.0,153670.28807933885,0.10735414588386244,0.01600790023803711,0.25298867384314044,0.0,1.9960989952087402,550.0,160416.0,13,12339.692307692309,42.30769230769231,UDP,52783,UNKNOWN,0,0,0,Messaging
20260823_161053_messaging_001_e319_flow_00001,real_20260823_161053_messaging_001_e319,20260823_161053_messaging_001_e319,real,58.89076018333435,589,0,589,245647,0,245647,417.0577249575552,84.0,1365.0,259623.23945220961,0.10015435405328971,0.004611968994140625,0.2513565525243305,2.384185791015625e-05,2.0426290035247803,589.0,245647.0,12,20470.583333333332,49.083333333333336,UDP,443,UNKNOWN,0,0,0,Messaging
20260823_161401_voip_001_b89f_flow_00000,real_20260823_161401_voip_001_b89f,20260823_161401_voip_001_b89f,real,58.84093403816223,605,0,605,239139,0,239139,395.2710743801653,88.0,1365.0,236808.46866744073,0.09741876496384476,0.015012025833129883,0.27113989685245954,0.0,2.8506600856781006,605.0,239139.0,8,29892.375,75.625,UDP,52783,UNKNOWN,0,0,0,VoIP
20260823_161401_voip_001_b89f_flow_00001,real_20260823_161401_voip_001_b89f,20260823_161401_voip_001_b89f,real,58.79370188713074,532,0,532,130152,0,130152,244.64661654135338,84.0,1365.0,110141.01045847703,0.11072260242397503,0.01534581184387207,0.28941490413117443,2.193450927734375e-05,2.851161003112793,532.0,130152.0,9,14461.333333333334,59.111111111111114,UDP,443,UNKNOWN,0,0,0,VoIP
20260823_161509_voip_001_9812_flow_00000,real_20260823_161509_voip_001_9812,20260823_161509_voip_001_9812,real,58.79580283164978,511,0,511,113626,0,113626,222.3600782778865,84.0,1365.0,98294.44959999388,0.11528588790519564,0.01785290241241455,0.2387987788884884,2.5987625122070312e-05,1.7855470180511475,511.0,113626.0,7,16232.285714285714,73.0,UDP,443,UNKNOWN,0,0,0,VoIP
20260823_161509_voip_001_9812_flow_00001,real_20260823_161509_voip_001_9812,20260823_161509_voip_001_9812,real,58.79916787147522,535,0,535,138607,0,138607,259.07850467289717,88.0,1365.0,122757.18262206305,0.11011080125744423,0.028043031692504883,0.23108979818555467,0.0,1.748237133026123,535.0,138607.0,6,23101.166666666668,89.16666666666667,UDP,52783,UNKNOWN,0,0,0,VoIP
20260823_161649_voip_001_c01e_flow_00000,real_20260823_161649_voip_001_c01e,20260823_161649_voip_001_c01e,real,58.67303800582886,447,0,447,143931,0,143931,321.99328859060404,88.0,1365.0,182892.7136014894,0.13155389687405575,0.03139996528625488,0.29599106104879325,0.0,3.1256349086761475,447.0,143931.0,11,13084.636363636364,40.63636363636363,UDP,52783,UNKNOWN,0,0,0,VoIP
20260823_161649_voip_001_c01e_flow_00001,real_20260823_161649_voip_001_c01e,20260823_161649_voip_001_c01e,real,58.62529492378235,431,0,431,92689,0,92689,215.05568445475637,84.0,1365.0,93575.91337255937,0.13633789517158687,0.02160048484802246,0.30575111080715717,2.2172927856445312e-05,3.161752939224243,431.0,92689.0,12,7724.083333333333,35.916666666666664,UDP,443,UNKNOWN,0,0,0,VoIP
20260823_161758_voip_001_0549_flow_00000,real_20260823_161758_voip_001_0549,20260823_161758_voip_001_0549,real,59.92216205596924,320,0,320,77878,0,77878,243.36875,88.0,1365.0,121283.73277343748,0.18784376820053053,0.04450392723083496,0.3627993511528443,0.0,3.2958450317382812,320.0,77878.0,13,5990.615384615385,24.615384615384617,UDP,52783,UNKNOWN,0,0,0,VoIP
20260823_161758_voip_001_0549_flow_00001,real_20260823_161758_voip_001_0549,20260823_161758_voip_001_0549,real,59.575132846832275,310,0,310,51245,0,51245,165.30645161290323,84.0,1365.0,47193.0964099896,0.19279978267583261,0.04407000541687012,0.3709007091808881,2.5033950805664062e-05,3.291682004928589,310.0,51245.0,14,3660.3571428571427,22.142857142857142,UDP,443,UNKNOWN,0,0,0,VoIP
20260823_162426_voip_001_9219_flow_00000,real_20260823_162426_voip_001_9219,20260823_162426_voip_001_9219,real,58.72756600379944,670,0,670,132709,0,132709,198.0731343283582,84.0,1365.0,60723.85286032523,0.08778410463946104,0.017918825149536133,0.20437263018788868,2.4080276489257812e-05,1.5681321620941162,670.0,132709.0,11,12064.454545454546,60.90909090909091,UDP,443,UNKNOWN,0,0,0,VoIP
20260823_162426_voip_001_9219_flow_00001,real_20260823_162426_voip_001_9219,20260823_162426_voip_001_9219,real,58.68658208847046,776,0,776,262807,0,262807,338.6688144329897,88.0,1365.0,194476.23696560474,0.0757246220496393,0.011950016021728516,0.19014604945203847,0.0,1.6136999130249023,776.0,262807.0,9,29200.777777777777,86.22222222222223,UDP,52783,UNKNOWN,0,0,0,VoIP
20260823_162544_voip_001_9fd7_flow_00000,real_20260823_162544_voip_001_9fd7,20260823_162544_voip_001_9fd7,real,59.81680488586426,444,0,444,63949,0,63949,144.02927927927928,84.0,920.0,15475.600494075155,0.1350266475978877,0.02964305877685547,0.2869121209223114,4.696846008300781e-05,2.458409070968628,444.0,63949.0,10,6394.9,44.4,UDP,443,UNKNOWN,0,0,0,VoIP
20260823_162544_voip_001_9fd7_flow_00001,real_20260823_162544_voip_001_9fd7,20260823_162544_voip_001_9fd7,real,59.76949906349182,489,0,489,145166,0,145166,296.8629856850716,88.0,1365.0,165342.9812270775,0.12247848168748324,0.030503511428833008,0.2717182444553904,0.0,2.4107120037078857,489.0,145166.0,9,16129.555555555555,54.333333333333336,UDP,52783,UNKNOWN,0,0,0,VoIP
20260823_162704_voip_001_571e_flow_00000,real_20260823_162704_voip_001_571e,20260823_162704_voip_001_571e,real,59.396697998046875,357,0,357,93865,0,93865,262.92717086834733,88.0,1365.0,135781.37284717808,0.16684465729788447,0.03940904140472412,0.3588456874231273,0.0,3.1977360248565674,357.0,93865.0,11,8533.181818181818,32.45454545454545,UDP,52783,UNKNOWN,0,0,0,VoIP
20260823_162704_voip_001_571e_flow_00001,real_20260823_162704_voip_001_571e,20260823_162704_voip_001_571e,real,58.42704796791077,332,0,332,55389,0,55389,166.8343373493976,84.0,1363.0,41940.73460407896,0.17651676123235882,0.039010047912597656,0.3701252639124701,4.696846008300781e-05,3.1963510513305664,332.0,55389.0,11,5035.363636363636,30.181818181818183,UDP,443,UNKNOWN,0,0,0,VoIP
20260823_162946_file_transfer_001_5b75_flow_00000,real_20260823_162946_file_transfer_001_5b75,20260823_162946_file_transfer_001_5b75,real,58.81583499908447,506,0,506,120165,0,120165,237.4802371541502,84.0,1365.0,112692.28913512162,0.11646699999818708,0.02001786231994629,0.2690729406464972,2.8848648071289062e-05,2.5622079372406006,506.0,120165.0,8,15020.625,63.25,UDP,443,UNKNOWN,0,0,0,File Transfer
20260823_162946_file_transfer_001_5b75_flow_00001,real_20260823_162946_file_transfer_001_5b75,20260823_162946_file_transfer_001_5b75,real,58.83052086830139,526,0,526,137675,0,137675,261.73954372623575,88.0,1365.0,129168.81999522909,0.11205813498724075,0.029893159866333008,0.26310952690172273,0.0,2.516080141067505,526.0,137675.0,9,15297.222222222223,58.44444444444444,UDP,52783,UNKNOWN,0,0,0,File Transfer
20260823_163237_file_transfer_001_390f_flow_00000,real_20260823_163237_file_transfer_001_390f,20260823_163237_file_transfer_001_390f,real,55.99363994598389,366,0,366,79423,0,79423,217.00273224043715,84.0,1365.0,101992.60928215235,0.15340723272872298,0.03863406181335449,0.3254893953760497,3.2901763916015625e-05,2.866874933242798,366.0,79423.0,9,8824.777777777777,40.666666666666664,UDP,443,UNKNOWN,0,0,0,File Transfer
20260823_163237_file_transfer_001_390f_flow_00001,real_20260823_163237_file_transfer_001_390f,20260823_163237_file_transfer_001_390f,real,55.99684190750122,389,0,389,103347,0,103347,265.67352185089976,88.0,1365.0,136641.50523721098,0.14432175749355985,0.03877758979797363,0.3135515623389079,0.0,2.8525450229644775,389.0,103347.0,10,10334.7,38.9,UDP,52783,UNKNOWN,0,0,0,File Transfer
20260823_163447_file_transfer_001_d03c_flow_00000,real_20260823_163447_file_transfer_001_d03c,20260823_163447_file_transfer_001_d03c,real,59.69949793815613,526,0,526,155000,0,155000,294.6768060836502,88.0,1365.0,156930.8233023464,0.11371332940601167,0.025068998336791992,0.2879322055128468,0.0,2.8583600521087646,526.0,155000.0,10,15500.0,52.6,UDP,52783,UNKNOWN,0,0,0,File Transfer
20260823_163447_file_transfer_001_d03c_flow_00001,real_20260823_163447_file_transfer_001_d03c,20260823_163447_file_transfer_001_d03c,real,59.651440143585205,478,0,478,100251,0,100251,209.73012552301256,84.0,1365.0,82662.45227236919,0.12505543007040923,0.020164012908935547,0.3039370439798812,3.4809112548828125e-05,2.8959598541259766,478.0,100251.0,12,8354.25,39.833333333333336,UDP,443,UNKNOWN,0,0,0,File Transfer
20260823_163557_file_transfer_001_aa30_flow_00000,real_20260823_163557_file_transfer_001_aa30,20260823_163557_file_transfer_001_aa30,real,59.56937289237976,345,0,345,87236,0,87236,252.85797101449276,88.0,1365.0,134405.11895820207,0.17316678166389465,0.041004061698913574,0.38204546316230953,0.0,3.1232810020446777,345.0,87236.0,15,5815.733333333334,23.0,UDP,52783,UNKNOWN,0,0,0,File Transfer
20260823_163557_file_transfer_001_aa30_flow_00001,real_20260823_163557_file_transfer_001_aa30,20260823_163557_file_transfer_001_aa30,real,59.52244806289673,312,0,312,48216,0,48216,154.53846153846155,84.0,1363.0,31925.851084812628,0.19139050824082549,0.03987598419189453,0.40262090638253345,5.507469177246094e-05,3.1673309803009033,312.0,48216.0,16,3013.5,19.5,UDP,443,UNKNOWN,0,0,0,File Transfer
20260823_163829_file_transfer_001_a40b_flow_00000,real_20260823_163829_file_transfer_001_a40b,20260823_163829_file_transfer_001_a40b,real,59.128324031829834,603,0,603,136589,0,136589,226.51575456053067,84.0,1370.0,98960.02421282201,0.09821980736184358,0.014491438865661621,0.2853438561799487,1.9073486328125e-05,2.8655030727386475,603.0,136589.0,16,8536.8125,37.6875,UDP,443,UNKNOWN,0,0,0,File Transfer
20260823_163829_file_transfer_001_a40b_flow_00001,real_20260823_163829_file_transfer_001_a40b,20260823_163829_file_transfer_001_a40b,real,59.128730058670044,642,0,642,182188,0,182188,283.7819314641745,88.0,1373.0,146426.44465795168,0.09224450867187214,0.014992952346801758,0.2766072181918617,0.0,2.834095001220703,642.0,182188.0,16,11386.75,40.125,UDP,52783,UNKNOWN,0,0,0,File Transfer
20260823_163936_file_transfer_001_3420_flow_00000,real_20260823_163936_file_transfer_001_3420,20260823_163936_file_transfer_001_3420,real,58.48394298553467,919,0,919,356598,0,356598,388.0282916213275,88.0,1365.0,224959.5421810858,0.06370799889491793,0.009024977684020996,0.18615110366577015,0.0,2.582016944885254,919.0,356598.0,8,44574.75,114.875,UDP,52783,UNKNOWN,0,0,0,File Transfer
20260823_163936_file_transfer_001_3420_flow_00001,real_20260823_163936_file_transfer_001_3420,20260823_163936_file_transfer_001_3420,real,58.484042167663574,795,0,795,170061,0,170061,213.9132075471698,84.0,1365.0,73565.44781298208,0.07365748383836722,0.014589071273803711,0.19952690983607535,3.409385681152344e-05,2.6128101348876953,795.0,170061.0,8,21257.625,99.375,UDP,443,UNKNOWN,0,0,0,File Transfer
